time,Gate_1_upstream_level,Gate_2_upstream_level,Gate_3_upstream_level,Gate_1_flow,Gate_2_flow,Gate_3_flow,Gate_1_opening,Gate_2_opening,Gate_3_opening,rainfall_inflow,water_demand_1,water_demand_2,water_demand_3,control_command_1,control_command_2,control_command_3
0.0,10.002628352344786,7.996509765204051,6.00507637074598,50.0077024260199,39.99262439972388,30.01090922413773,0.5004413088823567,0.5008371956994652,0.5007128151382296,0.0,50.0,40.0,30.0,10.0,8.0,6.0
10.0,10.05495718388379,8.048457250070605,6.042315015505866,50.00065210683682,39.996946908709205,29.996054848832436,0.517935382916893,0.5198072905034138,0.5207137523846435,0.0,50.17452406437284,40.139619251498274,30.104714438623702,10.0,8.0,6.0
20.0,10.084864554032142,8.088225459164253,6.080432101682193,49.993123307181676,39.99838994317706,29.99996430448225,0.5390033316429607,0.5382183896436367,0.5382159016704877,0.0,50.34899496702501,40.279195973620006,30.209396980215004,10.0,8.0,6.0
30.0,10.098751992182617,8.101675088964056,6.102129305110713,50.001159068809,40.00440974281386,30.006688470823104,0.5565268980770353,0.557392636524176,0.5567600750482329,0.0,50.523359562429434,40.41868764994355,30.314015737457662,10.0,8.0,6.0
40.0,10.095429367622737,8.08736879243581,6.0955223612161324,49.99703125873854,40.00065139301583,29.997474465327812,0.5722370856735034,0.5724078508972034,0.5712356257043223,0.0,50.69756473744125,40.558051789953,30.41853884246475,10.0,8.0,6.0
50.0,10.057954606835848,8.054029099685131,6.063376082992115,49.991604810261705,39.99343033017516,30.006535822603396,0.584459130650627,0.5832349311782447,0.5828756413058093,0.0,50.871557427476574,40.697245941981265,30.522934456485945,10.0,8.0,6.0
60.0,10.014428358582277,8.006542796063039,6.008497462622343,50.0013745114877,39.99987141432863,29.999964796894908,0.5929079882476597,0.595220426941101,0.5939819932677254,0.0,51.045284632676534,40.83622770614123,30.627170779605922,10.0,8.0,6.0
70.0,9.963671888057986,7.969404447656227,5.959466753907403,49.99872935480383,39.99790956997503,30.002277695736577,0.5987728477940807,0.5967922015659245,0.5991924586769776,0.0,51.218693434051474,40.974954747241185,30.731216060430885,10.0,8.0,6.0
80.0,9.931516222491336,7.922519836083732,5.927316773685973,49.99792913182008,40.008464689024315,30.004241401865468,0.5993397779707851,0.6000951710760939,0.5994553951193718,0.0,51.39173100960065,41.11338480768052,30.83503860576039,10.0,8.0,6.0
90.0,9.906099487966724,7.8970285995900085,5.902999672477909,49.99139438505022,40.00695401104956,29.99957928217527,0.5973465361145647,0.5974411142407884,0.5961798189599076,0.0,51.564344650402305,41.25147572032184,30.938606790241383,10.0,8.0,6.0
100.0,9.91162926129016,7.908711255630542,5.8985212313483135,50.00434929768362,40.001674614012906,30.002907978052765,0.591404831786552,0.5916975785017465,0.5929479227477279,0.0,51.73648177666931,41.38918542133545,31.041889066001584,10.0,8.0,6.0
110.0,9.928144980343335,7.934308459747324,5.93367247892922,50.00091685581078,40.003518527012815,29.99869284831511,0.5811692534914954,0.5814130113592159,0.5812700923776901,0.0,51.90808995376545,41.526471963012355,31.144853972259266,10.0,8.0,6.0
120.0,9.96906638003868,7.9714797087490075,5.978638679549314,50.000469985699496,39.98974139287941,29.99907405819951,0.5675489017546983,0.5665830476984082,0.5660872074905724,0.0,52.07911690817759,41.66329352654208,31.247470144906554,10.0,8.0,6.0
130.0,10.025416814779888,8.021060559841713,6.027681567534395,50.00781868747228,40.00727229605195,29.995850992417644,0.5501179876123923,0.5505694174773553,0.5497249691626995,0.0,52.249510543438646,41.79960843475092,31.34970632606319,10.0,8.0,6.0
140.0,10.064189920507209,8.074848564559105,6.074346309824688,50.002189122947044,39.99534847428964,30.000071282556746,0.5334624028418513,0.5337398683351308,0.5330292778118354,0.0,52.41921895599668,41.93537516479735,31.45153137359801,10.0,8.0,6.0
150.0,10.088774885686288,8.094147108325835,6.089872308969386,49.99898529039639,40.00069863750972,30.001734648887904,0.5146055558706627,0.5138935696235719,0.5143911437744754,0.0,52.588190451025206,42.070552360820166,31.552914270615126,10.0,8.0,6.0
160.0,10.101972968990722,8.106703847908225,6.10044233507023,50.00642088228295,40.00579082668695,30.001162463676867,0.49424245677883355,0.49311322424237974,0.4953964975132564,0.0,52.75637355816999,42.20509884653599,31.653824134901992,10.0,8.0,6.0
170.0,10.08074088387007,8.08503948724286,6.078600665857652,49.999949178209576,40.00196742192363,29.991951246896942,0.474656988805102,0.47190365768685855,0.4741424902078381,0.0,52.92371704722737,42.3389736377819,31.75423022833642,10.0,8.0,6.0
180.0,10.045254417960708,8.04128368242375,6.045329847111404,49.99435177979118,40.003586476194265,29.9998684586485,0.4546754064768029,0.45834913502815544,0.45437655140746286,0.0,53.09016994374948,42.47213595499958,31.854101966249686,10.0,8.0,6.0
190.0,9.994528365244385,7.991330672136553,5.986377810150095,49.995669314739374,40.0097768626743,30.00239394809696,0.439548338263452,0.4385639893966556,0.438815608858425,0.0,53.255681544571566,42.604545235657255,31.953408926742938,10.0,8.0,6.0
200.0,9.946327599594618,7.945091868169849,5.947225916242271,50.00363761168679,39.999707335310745,29.99822460424374,0.42433036631421706,0.4238069553418649,0.4229849807069201,0.0,53.420201433256686,42.73616114660535,32.05212085995401,10.0,8.0,6.0
210.0,9.915779122706654,7.910462829469956,5.917265274219233,50.00076095320416,39.996395138706454,29.99513086144025,0.4140482207123339,0.41214707876244294,0.4128723030782556,0.0,53.583679495453005,42.866943596362404,32.1502076972718,10.0,8.0,6.0
220.0,9.90471912303029,7.8953811080819625,5.90928647210981,50.008063515369656,39.988790594973075,30.00474640806089,0.4042746162082338,0.40504061856645146,0.4042646816524761,0.0,53.74606593415911,42.996852747327296,32.24763956049547,10.0,8.0,6.0
230.0,9.908494608299488,7.92161358125855,5.921184609555176,49.99747402874517,40.001877356319305,29.995662866856904,0.39965366673373165,0.400379567785837,0.4018588888606664,0.0,53.907311284892735,43.125849027914185,32.34438677093564,10.0,8.0,6.0
240.0,9.951931502738505,7.939658931754627,5.948357707999349,49.99748905586185,40.000510968191726,30.003466839016163,0.40073036966549813,0.40024102522672694,0.40267763450164856,0.0,54.067366430758,43.2538931446064,32.4404198584548,10.0,8.0,6.0
250.0,9.998797148945334,7.9894085223228215,5.9980327231650055,50.003690756782184,40.003222629258715,30.011708727624825,0.40362297971153055,0.40251086865418073,0.4037537901133068,0.0,54.22618261740699,43.380946093925594,32.5357095704442,10.0,8.0,6.0
260.0,10.04280678450607,8.035368396721333,6.035925326433671,49.993260965146206,39.998166775010525,29.99459389610492,0.41266326242123597,0.41176931543397455,0.4119196292450759,0.0,54.38371146789077,43.506969174312616,32.63022688073446,10.0,8.0,6.0
270.0,10.073787069485157,8.074310307070887,6.074929036906548,50.003336418820325,39.99511127109337,29.994536151046777,0.42375492505146484,0.42305596199014406,0.4236531475987754,0.0,54.539904997395475,43.631923997916374,32.72394299843728,10.0,8.0,6.0
280.0,10.103094831354015,8.095059828085056,6.094090357188534,49.996341820422806,39.99842202178927,29.992018820666075,0.43752518454688694,0.4376489283375125,0.4379600206402448,0.0,54.694715627858905,43.75577250228712,32.81682937671534,10.0,8.0,6.0
290.0,10.098815910684761,8.093156101655506,6.086475431140446,49.997387946700485,39.993308222938936,30.00180051083025,0.4542164480266647,0.4537297968380363,0.45491629201765393,0.0,54.84809620246337,43.8784769619707,32.90885772147802,10.0,8.0,6.0
300.0,10.198985160576761,8.208060884979158,6.182340706562387,59.98878172810503,47.99981463561163,35.99761515806888,0.7280199044068607,0.7344823430398739,0.7274013499085126,25.0,55.00000000000001,44.0,33.0,10.0,8.0,6.0
310.0,10.382292011376425,8.356952795008304,6.348665926831107,60.006527479478684,48.00528631404218,35.995603855110794,0.6345647695008542,0.6427175858703962,0.6424861792251819,25.0,55.15038074910055,44.12030459928044,33.09022844946033,10.0,8.0,6.0
320.0,10.644330113910112,8.67533235052854,6.683276572393482,59.99105431213283,48.007747231242064,35.999195723055294,0.5520028751259692,0.5383310154942259,0.541047546524735,25.0,55.29919264233205,44.239354113865645,33.17951558539923,10.0,8.0,6.0
330.0,10.80440396660975,8.808763710244124,6.806020881244921,60.00602516415487,48.00064173516751,35.996469004580646,0.467521318175953,0.4594513127146701,0.45264511047777123,25.0,55.44639035015027,44.35711228012021,33.26783421009016,10.0,8.0,6.0
340.0,10.694014981920413,8.68214060180393,6.633854781421425,60.006214168246586,48.008598506240965,35.996519425234766,0.40669505480358853,0.40588822476323294,0.41402050302064414,25.0,55.59192903470746,44.47354322776597,33.35515742082448,10.0,8.0,6.0
350.0,10.320059516287955,8.398751744797583,6.411119194792308,59.99932183528136,47.99165655155791,35.99993901918629,0.40755810540298276,0.40642749099331993,0.4085862878724716,25.0,55.73576436351046,44.588611490808375,33.44145861810628,10.0,8.0,6.0
360.0,10.199471846859705,8.168984246252192,6.210236967871207,59.97686929985217,47.98609655281488,35.99759316651536,0.4543738288248539,0.44383154391401325,0.44626470238277643,25.0,55.877852522924734,44.70228201833979,33.52671151375484,10.0,8.0,6.0
370.0,10.305383289110281,8.326884653985378,6.257466808548395,59.9913646682193,47.99790881412108,35.98156602260206,0.5361670908575588,0.5322681937617119,0.5302848938598993,25.0,56.01815023152048,44.81452018521638,33.61089013891229,10.0,8.0,6.0
380.0,10.567264482472142,8.57752945322152,6.577270712916832,60.0204003651054,47.99784344925019,35.98748328785092,0.6331410280698887,0.6298019969628214,0.6316031873836996,25.0,56.156614753256584,44.925291802605265,33.69396885195395,10.0,8.0,6.0
390.0,10.775371052809923,8.772814283210211,6.787421854105132,60.00275360351756,47.99802012913927,36.00469633234018,0.7224031130505741,0.7200252093541202,0.725313957279828,25.0,56.29320391049837,45.034563128398695,33.77592234629902,10.0,8.0,6.0
400.0,10.721401042299751,8.719513735630043,6.718770266163841,59.999051867994936,47.998682784626965,36.00119909034838,0.7728189320772856,0.7781707584635725,0.7771525391859192,25.0,56.42787609686539,45.14230087749232,33.85672565811924,10.0,8.0,6.0
410.0,10.455341062994783,8.473647336344685,6.453700348364586,60.00058434759127,48.008620373375315,35.99974025891255,0.8021711413700345,0.7966125921202015,0.8085373483369245,25.0,56.56059028990508,45.24847223192406,33.936354173943045,10.0,8.0,6.0
420.0,10.230724921038664,8.228870412272775,6.254775575357148,59.99535003076841,47.99712835027096,36.01755832147221,0.7642385956514858,0.7643258650056265,0.7689094820748192,25.0,56.691306063588584,45.35304485087087,34.014783638153155,10.0,8.0,6.0
430.0,10.240891566448855,8.227978689277116,6.2419293550716475,59.988514327112775,47.99282466781404,35.97958928476969,0.7065984830912605,0.7071195456346007,0.6975843196176158,25.0,56.819983600624994,45.45598688049999,34.09199016037499,10.0,8.0,6.0
440.0,10.508227373183708,8.54015976486715,6.507351542909511,59.99295276046836,48.0084916030393,36.000606310884685,0.5996206385266437,0.5921720485243531,0.59376399239485,25.0,56.94658370458997,45.55726696367198,34.16795022275398,10.0,8.0,6.0
450.0,10.758027880997632,8.745836365782642,6.765745967439438,59.998801922896206,48.00386521460105,36.008144369858314,0.507919086366968,0.5014531251219672,0.4989959471752666,25.0,57.071067811865476,45.656854249492376,34.242640687119284,10.0,8.0,6.0
460.0,10.794764870089576,8.745799208891007,6.741990463589413,59.99338261786783,47.996404072015906,36.006899513429275,0.43014451618143584,0.43654251887534795,0.4321204630390881,25.0,57.193398003386505,45.75471840270921,34.316038802031905,10.0,8.0,6.0
