time,Gate_1_upstream_level,Gate_2_upstream_level,Gate_3_upstream_level,Gate_1_flow,Gate_2_flow,Gate_3_flow,Gate_1_opening,Gate_2_opening,Gate_3_opening,rainfall_inflow,water_demand_1,water_demand_2,water_demand_3,control_command_1,control_command_2,control_command_3
0.0,9.99912183860382,8.002321001763258,6.000633833759056,49.9992835652338,39.99881060916685,29.99886624850869,0.49956683580345773,0.4996543773096964,0.49974152994941606,0.0,50.0,40.0,30.0,10.0,8.0,6.0
10.0,10.009847498451526,8.01080835227457,6.009398003572151,50.00183395303851,40.00079898899845,30.001302852677235,0.505207936065171,0.5050512056501432,0.5050184858550003,0.0,50.17452406437284,40.139619251498274,30.104714438623702,10.009983341664682,8.009983341664682,6.009983341664682
20.0,10.017006637133274,8.019527824972958,6.019838974202367,50.000382464281365,40.00130293480584,29.998758631676335,0.5101411326458588,0.5099432969794362,0.5102261891723626,0.0,50.34899496702501,40.279195973620006,30.209396980215004,10.019866933079506,8.019866933079506,6.0198669330795065
30.0,10.027682865788286,8.029027819837474,6.029077185524936,49.999796195408024,39.9992684124329,30.001081099493483,0.5145823703740702,0.514900688616699,0.5147920502317904,0.0,50.523359562429434,40.41868764994355,30.314015737457662,10.029552020666134,8.029552020666134,6.029552020666134
40.0,10.034717751255869,8.035757652541111,6.033404855460451,50.00067281100153,40.00005296532052,29.99865777940148,0.5197279238269232,0.5194103772021922,0.5194160482955414,0.0,50.69756473744125,40.558051789953,30.41853884246475,10.038941834230865,8.038941834230865,6.038941834230865
50.0,10.043464815462618,8.041585327654873,6.042045286437621,49.99957656305472,39.99986723116099,29.999388864491323,0.5238820432610525,0.5239687787589041,0.5238652701412186,0.0,50.871557427476574,40.697245941981265,30.522934456485945,10.04794255386042,8.04794255386042,6.047942553860421
60.0,10.048132232854957,8.046145772171354,6.047595895466019,49.999240017080965,39.9987676924562,29.998981345018795,0.5276925574768584,0.5282088191306469,0.5279570178591323,0.0,51.045284632676534,40.83622770614123,30.627170779605922,10.056464247339504,8.056464247339504,6.056464247339504
70.0,10.050006401161921,8.049761992058137,6.0476754234634384,50.000043670625985,39.99937017133146,29.999487156786664,0.5324221063032468,0.532258246687432,0.5322643478715513,0.0,51.218693434051474,40.974954747241185,30.731216060430885,10.064421768723768,8.064421768723768,6.064421768723769
80.0,10.051290230230961,8.049625848358641,6.049340496129958,49.99923596543838,40.0013054155408,30.000262815440642,0.5357076429518044,0.5360697397738063,0.535719735237387,0.0,51.39173100960065,41.11338480768052,30.83503860576039,10.071735609089952,8.071735609089952,6.071735609089952
90.0,10.048612585879034,8.047023222841561,6.047753485055154,50.000048737915215,40.00093915849908,29.997363512476134,0.5392468593411759,0.5390813793302162,0.5391298675623607,0.0,51.564344650402305,41.25147572032184,30.938606790241383,10.078332690962748,8.078332690962748,6.078332690962748
100.0,10.046136079613936,8.04545074784601,6.046148259337256,49.99941128472902,39.998649297075524,29.99903056508346,0.5417200167514933,0.5421572426735473,0.542115322332589,0.0,51.73648177666931,41.38918542133545,31.041889066001584,10.08414709848079,8.08414709848079,6.0841470984807895
110.0,10.041274025120362,8.042150200249878,6.039180467772448,50.00016285262022,40.00005169287414,30.000879970336374,0.5445074365614312,0.5447295360927437,0.5439977654960273,0.0,51.90808995376545,41.526471963012355,31.144853972259266,10.089120736006144,8.089120736006144,6.0891207360061435
120.0,10.033642368177535,8.03414619119735,6.033372199306812,49.999023318786136,39.99991151229195,30.001354432665515,0.5466233543675504,0.5465064999560787,0.5465802489487424,0.0,52.07911690817759,41.66329352654208,31.247470144906554,10.093203908596722,8.093203908596722,6.093203908596722
130.0,10.02440999204695,8.025064060063608,6.024300491718876,49.998297864694166,40.001037089410175,29.999586759325005,0.5483256789003542,0.548489176290807,0.548483964014813,0.0,52.249510543438646,41.79960843475092,31.34970632606319,10.096355818541719,8.096355818541719,6.09635581854172
140.0,10.015943794300046,8.018680619032503,6.016920410035919,50.00030344920013,40.00047091833096,29.998304285573514,0.549391727795511,0.5494860929508005,0.5492629039957808,0.0,52.41921895599668,41.93537516479735,31.45153137359801,10.098544972998846,8.098544972998846,6.098544972998846
150.0,10.00444173157185,8.006734964145894,6.006838671383485,49.99935801665783,40.001778138519526,29.99798878470445,0.5499562983310033,0.5498516494710113,0.5498813466268853,0.0,52.588190451025206,42.070552360820166,31.552914270615126,10.099749498660405,8.099749498660405,6.0997494986604055
160.0,9.999652362778884,7.997166657415241,5.9976966257364435,49.99900087235032,39.99964077824585,29.997980463990622,0.54997176986174,0.5498423272449882,0.5497147008616763,0.0,52.75637355816999,42.20509884653599,31.653824134901992,10.09995736030415,8.09995736030415,6.099957360304151
170.0,9.987384294907056,7.986562715957867,5.988159938827536,50.001295405227715,39.999359620159574,30.00088379899567,0.549659940195144,0.5494509622650161,0.5495149491615058,0.0,52.92371704722737,42.3389736377819,31.75423022833642,10.099166481045247,8.099166481045247,6.099166481045247
180.0,9.977503934635338,7.975838696453335,5.977779834779797,49.99978552119117,40.00100420604926,29.999457044779206,0.5485365879491185,0.5489265759905125,0.5489371461632954,0.0,53.09016994374948,42.47213595499958,31.854101966249686,10.09738476308782,8.09738476308782,6.0973847630878195
190.0,9.968803254989638,7.97026664527057,5.97098175044327,49.999835657496526,40.0012137984645,29.9993097476569,0.5472198179538309,0.5471132462800465,0.5472939746506483,0.0,53.255681544571566,42.604545235657255,31.953408926742938,10.09463000876874,8.09463000876874,6.094630008768742
200.0,9.961799529135973,7.960121663543171,5.960362478888824,50.000159160916,40.000426811520576,29.999083932134493,0.5452154749828714,0.5454013518273317,0.5452952263984434,0.0,53.420201433256686,42.73616114660535,32.05212085995401,10.090929742682569,8.090929742682569,6.090929742682568
210.0,9.955343695476559,7.957060274621854,5.957060233421074,50.00116699500045,40.000684529354125,30.000475750734726,0.5432603394543898,0.5434243498481514,0.5432028262751081,0.0,53.583679495453005,42.866943596362404,32.1502076972718,10.086320936664887,8.086320936664887,6.086320936664888
220.0,9.953167654151269,7.953155889725778,5.952926277776073,49.9997366744737,40.000740690962466,30.000279195851405,0.5402025197355308,0.540453503564205,0.5401953917166099,0.0,53.74606593415911,42.996852747327296,32.24763956049547,10.08084964038196,8.08084964038196,6.080849640381959
230.0,9.951345778574963,7.950685344190742,5.949575197211634,50.00098749108906,40.00048284706544,29.999525243606097,0.5372489090816207,0.5377768265402186,0.5372671207508553,0.0,53.907311284892735,43.125849027914185,32.34438677093564,10.074570521217671,8.074570521217671,6.074570521217672
