time,Gate_1_upstream_level,Gate_2_upstream_level,Gate_3_upstream_level,Gate_1_flow,Gate_2_flow,Gate_3_flow,Gate_1_opening,Gate_2_opening,Gate_3_opening,rainfall_inflow,water_demand_1,water_demand_2,water_demand_3,control_command_1,control_command_2,control_command_3
0.0,10.013572619967569,7.998360549985749,6.003528322931996,49.996339851792555,40.00639723048775,29.99544803255002,0.5013570230845872,0.5009305650388991,0.500251198024402,0.0,50.0,40.0,30.0,10.0,8.0,6.0
10.0,10.047162762290432,8.052293181003774,6.044353453470519,49.9898414983976,39.997442906849635,30.001692901340366,0.5207156742142185,0.5176388505215578,0.5210301910459983,0.0,50.17452406437284,40.139619251498274,30.104714438623702,10.0,8.0,6.0
20.0,10.090744752014555,8.07373481425588,6.084574452351538,49.99758009391534,39.99811328631613,29.994778429893792,0.5379283309182966,0.5388600492101663,0.5402113867567888,0.0,50.34899496702501,40.279195973620006,30.209396980215004,10.0,8.0,6.0
30.0,10.100842004362866,8.100101584368247,6.104194481002693,49.995216570536506,40.00368196253018,29.98925599517781,0.5565313696576089,0.5558738336693104,0.5562039430230784,0.0,50.523359562429434,40.41868764994355,30.314015737457662,10.0,8.0,6.0
40.0,10.09314001644264,8.09369090286662,6.092314245741997,50.003671348704145,39.99217053783309,29.994881150050457,0.5726994503127083,0.5744739930532806,0.5708350245650509,0.0,50.69756473744125,40.558051789953,30.41853884246475,10.0,8.0,6.0
50.0,10.062258895689633,8.057073590984094,6.057939919933025,49.998100218717056,40.009791071902825,29.99879042054652,0.5841830816011714,0.5844075788270404,0.5835137865779579,0.0,50.871557427476574,40.697245941981265,30.522934456485945,10.0,8.0,6.0
60.0,10.012171880634344,8.005340474235634,6.0172388731217445,50.00313016673956,40.001664180089506,29.993319763860438,0.5931965152972024,0.5931930843273007,0.5919895100912457,0.0,51.045284632676534,40.83622770614123,30.627170779605922,10.0,8.0,6.0
70.0,9.961148993247138,7.963675448335535,5.969315226352017,50.002822341515675,40.00746507265888,29.9962536581414,0.5985786095348805,0.5990821529442796,0.5987319311371965,0.0,51.218693434051474,40.974954747241185,30.731216060430885,10.0,8.0,6.0
80.0,9.928958645499998,7.920274765802452,5.928295097005792,49.99607247208117,40.00183396778343,29.99638903854065,0.6009608040464923,0.6032907976444524,0.6000196435076524,0.0,51.39173100960065,41.11338480768052,30.83503860576039,10.0,8.0,6.0
90.0,9.89376418636349,7.910112959105265,5.899578334028034,49.99880195892102,40.0090758857548,29.99915996222979,0.598779268275625,0.5974426348988944,0.5977309415653506,0.0,51.564344650402305,41.25147572032184,30.938606790241383,10.0,8.0,6.0
100.0,9.90307985853315,7.901978357310307,5.911244785455057,49.99461260849854,39.99243020118665,29.997677405568982,0.5902341571508699,0.5909429857989194,0.5904339601569207,0.0,51.73648177666931,41.38918542133545,31.041889066001584,10.0,8.0,6.0
110.0,9.929754406903525,7.922280066347447,5.927738046671466,50.000658685076786,39.9992740791259,30.006253754487485,0.582736870070736,0.5798924098935401,0.5813519261223346,0.0,51.90808995376545,41.526471963012355,31.144853972259266,10.0,8.0,6.0
