time,Gate_1_upstream_level,Gate_2_upstream_level,Gate_3_upstream_level,Gate_1_flow,Gate_2_flow,Gate_3_flow,Gate_1_opening,Gate_2_opening,Gate_3_opening,rainfall_inflow,water_demand_1,water_demand_2,water_demand_3,control_command_1,control_command_2,control_command_3
0.0,9.99989758646931,7.99835103749466,6.000237708835761,79.99948814626046,60.00023982354235,45.00103209610758,0.5002558048208536,0.500257053459169,0.4999083063481533,0.0,80.0,60.0,45.0,10.0,8.0,6.0
10.0,10.010379083053131,8.009592201891756,6.009756674569532,80.00148898916541,59.99925080627065,44.999698310528665,0.5049939303225909,0.5049726792623825,0.5049043171925728,0.0,80.27923850299655,60.209428877247404,45.15707165793555,10.009983341664682,8.009983341664682,6.009983341664682
20.0,10.01869652934575,8.02041347815203,6.0203793493423365,80.00240701550891,60.00092615385404,45.000444201290286,0.5096472527328803,0.5102431578758702,0.5094820859876315,0.0,80.55839194724001,60.41879396043001,45.314095470322506,10.019866933079506,8.019866933079506,6.0198669330795065
30.0,10.029468763607285,8.027614971304411,6.027960903760167,80.00025701376552,60.00082353671809,44.99991838510953,0.5149951732536547,0.5146508889537975,0.5146756349715772,0.0,80.8373752998871,60.628031474915325,45.47102360618649,10.029552020666134,8.029552020666134,6.029552020666134
40.0,10.03661345833195,8.035087796430961,6.035090199162964,80.00154889360611,59.99973209826044,44.99889944256485,0.519781414630528,0.5193982833963127,0.519444713803389,0.0,81.116103579906,60.8370776849295,45.62780826369712,10.038941834230865,8.038941834230865,6.038941834230865
50.0,10.041943303494262,8.041084947311713,6.0413977466233595,79.99924409626624,60.00014774244765,45.000029822039764,0.5238334878083393,0.5236642027608506,0.5241977475888163,0.0,81.39449188396253,61.04586891297189,45.78440168472892,10.04794255386042,8.04794255386042,6.047942553860421
60.0,10.047373594659785,8.047411621410694,6.0450701055337115,79.99945997428482,59.99950023714145,44.999966656770056,0.528138100459815,0.5279356035400327,0.528439740718732,0.0,81.67245541228246,61.254341559211845,45.94075616940888,10.056464247339504,8.056464247339504,6.056464247339504
70.0,10.051014277270609,8.048276491175365,6.049251441589799,79.99980344645174,60.00007634994646,44.99972623628086,0.5321449754421481,0.532445949149068,0.5322568419262247,0.0,81.94990949448237,61.46243212086177,46.09682409064633,10.064421768723768,8.064421768723768,6.064421768723769
80.0,10.051130694620936,8.0490473187012,6.050437232286328,80.00004404506973,59.998776512621,45.000622600679264,0.5358253011930605,0.5354991753241605,0.5360188174647769,0.0,82.22676961536104,61.67007721152078,46.25255790864058,10.071735609089952,8.071735609089952,6.071735609089952
90.0,10.04867810489384,8.049023282558862,6.048448744280897,79.99921139391377,60.00076144856746,44.999573702559616,0.5393034000769724,0.5391753549760491,0.5390677644228162,0.0,82.50295144064368,61.87721358048277,46.40791018536208,10.078332690962748,8.078332690962748,6.078332690962748
100.0,10.046404431980173,8.045718250126384,6.046984808589864,79.99986755210475,60.00047457789125,45.00137557196513,0.5419083322180996,0.5421118946669446,0.5421118180536884,0.0,82.7783708426709,62.08377813200317,46.562833599002374,10.08414709848079,8.08414709848079,6.0841470984807895
110.0,10.042125868696187,8.039755199359956,6.04103914116867,80.0007798690373,59.99972917677522,45.00018879781557,0.5443522277159389,0.5452252004244938,0.5442264620854106,0.0,83.05294392602471,62.28970794451853,46.717280958388905,10.089120736006144,8.089120736006144,6.0891207360061435
120.0,10.034599404489574,8.033369701396749,6.034241149135382,80.0002605114757,59.99881582078222,45.00114392678456,0.5465880399679899,0.5462787600831449,0.5468606632204691,0.0,83.32658705308415,62.49494028981311,46.87120521735983,10.093203908596722,8.093203908596722,6.093203908596722
130.0,10.02703522113272,8.026122279217358,6.025270712074905,80.00112973627674,59.99813135249128,45.00202520478398,0.5481070068329723,0.5481427546146749,0.5480444249983398,0.0,83.59921686950184,62.69941265212638,47.024559489094784,10.096355818541719,8.096355818541719,6.09635581854172
140.0,10.016167477055623,8.017383010908421,6.016053189558362,80.00004477430018,59.99955257330505,44.999443541737925,0.5491257029104505,0.549249532901487,0.5493869037713973,0.0,83.8707503295947,62.90306274719602,47.17729706039702,10.098544972998846,8.098544972998846,6.098544972998846
150.0,10.00561297443982,8.006127622178,6.007318745874086,80.00096441059874,60.00075123413758,44.999470768851,0.5497020887081828,0.5499994565541593,0.550028439992527,0.0,84.14110472164033,63.10582854123025,47.329371405922686,10.099749498660405,8.099749498660405,6.0997494986604055
160.0,9.997021950103239,7.99673066895545,5.9966278575323235,79.99853113073202,60.00044839740518,44.998449897149825,0.5501535710710947,0.5497724291405952,0.5501533453835635,0.0,84.41019769307198,63.307648269803984,47.48073620235299,10.09995736030415,8.09995736030415,6.099957360304151
170.0,9.987584423086634,7.9867707892224,5.988266793084734,80.00042898773945,60.000395010003025,45.0013878967428,0.5494326181250864,0.5495969877837262,0.5494720645806432,0.0,84.6779472755638,63.50846045667284,47.63134534250463,10.099166481045247,8.099166481045247,6.099166481045247
180.0,10.236248820213449,8.240254080509182,6.247391659758655,88.00200059330443,66.00200135001808,49.494205576648035,0.506237875505798,0.5075315445826991,0.5057160266101437,50.0,84.94427190999916,63.70820393249937,47.78115294937453,9.819994102968854,7.819193050909708,5.817765535059813
190.0,10.192115079130716,8.183048670493998,6.186395944907646,88.00309506563809,66.00323303895044,49.49884017123083,0.4900645223264167,0.48726903413114814,0.48841636200284927,50.0,85.20909047131451,63.906817853485876,47.93011339011441,9.77801961689104,7.779832898618384,5.779163443735655
200.0,10.155198598113708,8.151966058940802,6.1447152001706895,88.00236909678426,65.99917692631657,49.499328049076354,0.47435294345907636,0.4758557647843826,0.4726214608433138,50.0,85.4723222932107,64.10424171990802,48.07818128993102,9.74191953178488,7.7425660396194615,5.744016211373484
210.0,10.11142815495769,8.116685187274998,6.107127449569352,88.00057155656494,66.00335070538286,49.50010498918207,0.4633461897538526,0.4633494825056406,0.4627627694625034,50.0,85.73388719272481,64.3004153945436,48.22531154590771,9.716241637284385,7.715190230820924,5.7171017783620535
220.0,10.101504102203856,8.097952066760364,6.107600216770063,87.9987403683419,65.99665165654899,49.50102588483352,0.4532093261917298,0.4551740273311568,0.45433888962787206,50.0,85.99370549465459,64.49527912099094,48.3714593407432,9.694218557392373,7.694928964481073,5.692999334479133
230.0,10.107273101439752,8.104408025521947,6.110596744800312,87.99708505340918,66.00117668318269,49.500519220014716,0.4512051976402364,0.4494083801499585,0.45122924602495285,50.0,86.25169805582837,64.68877354187129,48.516580156403464,9.680438078622009,7.681011093805572,5.679773349949898
240.0,10.149320110218556,8.1508915580115,6.150571478240865,88.00142921575453,66.00268024484295,49.50183246198691,0.44950407667284253,0.4506110673913523,0.45124248988087245,50.0,86.5077862892128,64.8808397169096,48.660629787682204,9.671286595305537,7.670972305746948,5.671036321701075
250.0,10.191870599216369,8.195963626114828,6.192553462990803,87.99785194153684,65.99969881167922,49.49850667511907,0.4542970441312892,0.4552857878632708,0.4535656690452765,50.0,86.76189218785119,65.0714191408884,48.803564355666296,9.673948597757784,7.673129992378092,5.673812025002897
260.0,10.238865135899687,8.245631013896364,6.244158988536178,87.99923785359202,66.00138707632084,49.50108616701465,0.46183144785454494,0.46238287456303256,0.46264617936694596,50.0,87.01393834862523,65.26045376146892,48.945340321101696,9.687190576104017,7.685837400504681,5.686131805576719
270.0,10.272661953451685,8.274488538026148,6.280304361715015,88.00243017720645,66.00044893609322,49.50154920460599,0.47104726234194433,0.47249021275279623,0.47436864628769426,50.0,87.26384799583275,65.44788599687456,49.08591449765593,9.713638263042867,7.713272946127974,5.712109781390201
280.0,10.304453561426346,8.29666098430939,6.297535410740805,88.00095628879538,66.00067889332185,49.49853359272659,0.48761464662341963,0.48735046111252034,0.4865757520828713,50.0,87.51154500457424,65.63365875343068,49.225244065073014,9.749729296353035,7.751287811776425,5.751112926490142
290.0,10.288237835800839,8.293311092939128,6.2997172519952915,87.9976618867694,65.99835065134789,49.50138995825463,0.5044614591723007,0.5033943089384284,0.5033665643770525,50.0,87.7569539239414,65.81771544295604,49.363286582217036,9.802971779015706,7.8019571275880475,5.8006758957768145
300.0,10.266779734770743,8.268973337876961,6.2639941508093555,87.9991773278307,65.99955717645113,49.49946515238061,0.5218709808024845,0.5226278330236603,0.5211581094849971,50.0,88.0,66.0,49.50000000000001,9.862819403586174,7.86238068296493,5.863376520378451
310.0,10.220824062401569,8.22296025608345,6.222328983952592,87.99949770867735,66.00141184612646,49.49609487412141,0.5399749129089803,0.5421713672591941,0.5400553950526069,50.0,88.24060919856088,66.18045689892065,49.63534267419049,9.930908366674437,7.9304811279380605,5.930607382364232
320.0,10.169561927689672,8.16682318507427,6.167564256111594,87.99992210251129,65.99802959806702,49.50044143920478,0.5628026143018687,0.561947841859595,0.561574170739313,50.0,88.47870822773129,66.35903117079846,49.769273378098845,10.001052375917213,8.001600124440294,6.00145191023283
330.0,10.134660387000157,8.118250422106339,6.129821419954174,87.99693964502328,66.00126256330371,49.50156212504436,0.58107743544701,0.581798055143231,0.579896441575145,50.0,88.71422456024042,66.53566842018031,49.901751315135236,10.066530331653983,8.069812324632746,6.067498125063179
340.0,10.101334103869762,8.095325859560415,6.110544696033375,88.00475227170233,66.00373018454334,49.501201642527235,0.6017523995962859,0.5992112916168557,0.597678030768048,50.0,88.94708645553195,66.71031484164897,50.03273613123672,10.127967184567629,8.1291688334295,6.126125066134907
